#,Thermostat,identifier,511893837731,,,,,,,,,,,,,,,,,,
#,Thermostat,name,Thermostat,,,,,,,,,,,,,,,,,,
#,Start,date,2018-11-12,,,,,,,,,,,,,,,,,,
#,End,date,2018-12-12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2,
2018-11-29,04:15:00,heat,heatStage1On,,Sleep,72,69,68.5,46,26.9,0,0,285,300,,69.3,46,0,68.5,0,
2018-11-29,04:20:00,heat,heatOff,,Sleep,72,69,68.6,47,26.9,0,0,0,30,,68.7,47,0,68.6,0,
2018-11-29,04:25:00,heat,heatOff,,Sleep,72,69,69.7,47,26.9,0,0,0,0,,68.6,47,0,69.7,0,
2018-11-29,04:30:00,heat,heatOff,,Sleep,72,69,69.4,47,26.3,0,0,0,0,,68.8,47,0,69.4,0,
2018-11-29,04:35:00,heat,heatOff,,Sleep,72,69,68.9,47,26.3,0,0,0,0,,68.9,47,0,68.9,0,
2018-11-29,04:40:00,heat,heatOff,,Sleep,72,69,68.5,47,26.3,0,0,90,90,,69,47,0,68.5,0,
2018-11-29,04:45:00,heat,heatStage1On,,Sleep,72,69,68.3,46,26.3,0,0,225,270,,68.8,46,0,68.3,0,
2018-11-29,04:50:00,heat,heatOff,,Sleep,72,69,68.8,46,26.3,0,0,0,0,,68.4,46,0,68.8,0,
2018-11-29,04:55:00,heat,heatOff,,Sleep,72,69,69.6,47,26.3,0,0,0,0,,68.4,47,0,69.6,0,
2018-11-29,05:00:00,heat,heatOff,,Sleep,72,69,69.2,47,26.8,0,0,0,0,,68.6,47,0,69.2,0,
2018-11-29,05:05:00,heat,heatOff,,Sleep,72,69,68.8,47,26.8,0,0,0,0,,68.8,47,0,68.8,0,
2018-11-29,05:10:00,heat,heatOff,,Sleep,72,69,68.6,47,26.8,0,0,135,135,,69,47,0,68.6,0,
2018-11-29,05:15:00,heat,heatStage1On,,Sleep,72,69,68.5,47,26.8,0,0,180,225,,68.8,47,0,68.5,0,
2018-11-29,05:20:00,heat,heatOff,,Sleep,72,69,69.2,47,26.8,0,0,0,0,,68.5,47,0,69.2,0,
2018-11-29,05:25:00,heat,heatOff,,Sleep,72,69,69.6,47,26.8,0,0,0,0,,68.5,47,0,69.6,0,
2018-11-29,05:30:00,heat,heatOff,,Sleep,72,69,69.1,47,26.4,0,0,0,0,,68.7,47,0,69.1,0,
2018-11-29,05:35:00,heat,heatOff,,Sleep,72,69,68.8,47,26.4,0,0,0,0,,68.8,47,0,68.8,0,
2018-11-29,05:40:00,heat,heatOff,,Sleep,72,69,68.4,46,26.4,0,0,180,180,,68.9,46,0,68.4,0,
2018-11-29,05:45:00,heat,heatStage1On,,Sleep,72,69,68.5,46,26.4,0,0,135,180,,68.6,46,0,68.5,0,
2018-11-29,05:50:00,heat,heatOff,,Sleep,72,69,69.4,47,26.4,0,0,0,0,,68.3,47,0,69.4,0,
2018-11-29,05:55:00,heat,heatOff,,Sleep,72,69,69.5,47,26.4,0,0,0,0,,68.3,47,0,69.5,0,
2018-11-29,06:00:00,heat,heatOff,,Sleep,72,69,69.1,47,26.6,0,0,0,0,,68.5,47,0,69.1,0,
2018-11-29,06:05:00,heat,heatOff,,Sleep,72,69,68.8,47,26.6,0,0,0,0,,68.7,47,0,68.8,0,
2018-11-29,06:10:00,heat,heatOff,,Sleep,72,69,68.4,46,26.6,0,0,195,195,,68.8,46,0,68.4,0,
2018-11-29,06:15:00,heat,heatStage1On,,Sleep,72,69,68.4,47,26.6,0,0,120,165,,68.4,47,0,68.4,0,
2018-11-29,06:20:00,heat,heatOff,,Sleep,72,69,69.4,47,26.6,0,0,0,0,,68.2,47,0,69.4,0,
2018-11-29,06:25:00,heat,heatOff,,Sleep,72,69,69.5,48,26.6,0,0,0,0,,68.4,48,0,69.5,0,
2018-11-29,06:30:00,heat,heatOff,,Sleep,72,69,69,47,26.3,0,0,0,0,,68.6,47,0,69,0,
2018-11-29,06:35:00,heat,heatOff,,Sleep,72,69,68.7,47,26.3,0,0,0,0,,68.8,47,0,68.7,0,
2018-11-29,06:40:00,heat,heatOff,,Sleep,72,69,68.3,46,26.3,0,0,240,240,,68.8,46,0,68.3,0,
2018-11-29,06:45:00,heat,heatStage1On,,Sleep,72,69,68.6,46,26.3,0,0,75,120,,68.4,46,0,68.6,0,
2018-11-29,06:50:00,heat,heatOff,,Sleep,72,69,69.7,47,26.3,0,0,0,0,,68.1,47,0,69.7,0,
2018-11-29,06:55:00,heat,heatOff,,Sleep,72,69,69.4,47,26.3,0,0,0,0,,68.3,47,0,69.4,0,
2018-11-29,07:00:00,heat,heatOff,,Sleep,72,69,68.9,47,26.7,0,0,0,0,,68.5,47,0,69,0,
2018-11-29,07:05:00,heat,heatOff,,Sleep,72,69,68.6,47,26.7,0,0,0,0,,68.6,47,0,68.7,0,
2018-11-29,07:10:00,heat,heatOff,,Sleep,72,69,68.4,46,26.7,0,0,285,285,,68.6,46,0,68.3,0,
2018-11-29,07:15:00,heat,heatStage1On,,Sleep,72,69,68.2,47,26.7,0,0,45,90,,68.1,47,0,68.6,0,
2018-11-29,07:20:00,heat,heatStage1On,,Sleep,72,69,68.2,46,26.7,0,0,300,300,,67.9,46,0,69.7,1,
2018-11-29,07:25:00,heat,heatStage1On,,Sleep,72.6,68.7,67.9,47,26.7,0,0,210,255,,67.8,47,1,70.1,1,
2018-11-29,07:30:00,heat,heatOff,,Home,74,68,68,46,26.6,0,0,0,0,,68,46,0,71.6,1,
2018-11-29,07:35:00,heat,heatOff,,Home,74,68,68.4,46,26.6,0,0,0,0,,68.4,46,1,71.5,0,
2018-11-29,07:40:00,heat,heatOff,,Home,74,68,68.7,47,26.6,0,0,0,0,,68.7,47,1,70.6,0,
2018-11-29,07:45:00,heat,heatOff,,Home,74,68,69.1,46,26.6,0,0,0,0,,69.1,46,1,69.9,0,
2018-11-29,07:50:00,heat,heatOff,,Home,74,68,69.4,45,26.6,0,0,0,0,,69.4,45,1,69.5,0,
2018-11-29,07:55:00,heat,heatOff,,Home,74,68,69.6,45,26.6,0,0,0,0,,69.6,45,1,69.1,0,
2018-11-29,08:00:00,heat,heatOff,,Home,74,68,69.8,45,27.2,0,0,0,0,,69.8,45,1,68.8,1,
2018-11-29,08:05:00,heat,heatOff,,Home,74,68,70,44,27.2,0,0,0,0,,70,44,1,68.6,1,
2018-11-29,08:10:00,heat,heatOff,,Home,74,68,70.1,45,27.2,0,0,0,0,,70.1,45,1,68.3,0,
2018-11-29,08:15:00,heat,heatOff,,Home,74,68,70.1,44,27.2,0,0,0,0,,70.1,44,1,68.2,0,
2018-11-29,08:20:00,heat,heatOff,,Home,74,68,70.1,45,27.2,0,0,0,0,,70.1,45,1,68,0,
2018-11-29,08:25:00,heat,heatOff,,Home,74,68,70.2,47,27.2,0,0,0,0,,70.2,47,1,67.9,0,
2018-11-29,08:30:00,heat,heatOff,,Home,74,68,70.3,46,28.1,0,0,0,0,,70.3,46,0,67.7,0,
2018-11-29,08:35:00,heat,heatOff,,Home,74,68,70.2,46,28.1,0,0,0,0,,70.2,46,0,67.6,0,
2018-11-29,08:40:00,heat,heatOff,,Home,74,68,70.1,48,28.1,0,0,0,0,,70.1,48,0,67.5,0,
2018-11-29,08:45:00,heat,heatOff,,Home,74,68,70.1,48,28.1,0,0,0,0,,70.1,48,0,67.4,0,
2018-11-29,08:50:00,heat,heatOff,,Home,74,68,70,47,28.1,0,0,0,0,,70,47,1,67.3,0,
2018-11-29,08:55:00,heat,heatOff,,Home,74,68,70,46,28.1,0,0,0,0,,70,46,1,67.1,0,
2018-11-29,09:00:00,heat,heatOff,,Home,74,68,70,47,28.2,0,0,0,0,,70,47,1,67.1,0,
2018-11-29,09:05:00,heat,heatOff,,Home,74,68,70.1,48,28.2,0,0,0,0,,70.1,48,1,67.1,0,
2018-11-29,09:10:00,heat,heatOff,,Home,74,68,70,48,28.2,0,0,0,0,,70,48,1,67,0,
2018-11-29,09:15:00,heat,heatOff,,Home,74,68,70,47,28.2,0,0,0,0,,70,47,1,66.9,0,
2018-11-29,09:20:00,heat,heatOff,,Home,74,68,69.9,47,28.2,0,0,0,0,,69.9,47,1,66.9,0,
2018-11-29,09:25:00,heat,heatOff,,Home,74,68,69.8,47,28.2,0,0,0,0,,69.8,47,0,66.8,0,
2018-11-29,09:30:00,heat,heatOff,,Home,74,68,69.6,47,28.5,0,0,0,0,,69.6,47,0,66.7,0,
2018-11-29,09:35:00,heat,heatOff,,Home,74,68,69.5,46,28.5,0,0,0,0,,69.5,46,0,66.5,0,
2018-11-29,09:40:00,heat,heatOff,,Home,74,68,69.5,46,28.5,0,0,0,0,,69.5,46,0,66.5,0,
2018-11-29,09:45:00,heat,heatOff,,Home,74,68,69.4,45,28.5,0,0,0,0,,69.4,45,0,66.5,0,
2018-11-29,09:50:00,heat,heatOff,,Home,74,68,69.4,46,28.5,0,0,0,0,,69.4,46,1,66.3,0,
2018-11-29,09:55:00,heat,heatOff,,Home,74,68,69.4,48,28.5,0,0,0,0,,69.4,48,1,66.3,0,
2018-11-29,10:00:00,heat,heatOff,,Home,74,68,69.3,48,28.2,0,0,0,0,,69.3,48,1,66.3,0,
2018-11-29,10:05:00,heat,heatOff,,Home,74,68,69.3,48,28.2,0,0,0,0,,69.3,48,0,66.2,0,
2018-11-29,10:10:00,heat,heatOff,,Home,74,68,69.2,48,28.2,0,0,0,0,,69.2,48,0,66.2,0,
2018-11-29,10:15:00,heat,heatOff,,Home,74,68,69.1,47,28.2,0,0,0,0,,69.1,47,0,66.2,0,
2018-11-29,10:20:00,heat,heatOff,,Home,74,68,68.9,47,28.2,0,0,0,0,,68.9,47,0,66,0,
2018-11-29,10:25:00,heat,heatOff,,Home,74,68,68.8,47,28.2,0,0,0,0,,68.8,47,0,66,0,
2018-11-29,10:30:00,heat,heatOff,,Home,74,68,68.7,46,28.4,0,0,0,0,,68.7,46,0,65.8,0,
2018-11-29,10:35:00,heat,heatOff,,Home,74,68,68.6,46,28.4,0,0,0,0,,68.6,46,0,65.8,0,
2018-11-29,10:40:00,heat,heatOff,,Home,74,68,68.5,46,28.4,0,0,0,0,,68.5,46,0,65.8,0,
2018-11-29,10:45:00,heat,heatOff,,Home,74,68,68.4,45,28.4,0,0,0,0,,68.4,45,0,65.6,0,
2018-11-29,10:50:00,heat,heatOff,,Home,74,68,68.3,45,28.4,0,0,0,0,,68.3,45,0,65.5,0,
2018-11-29,10:55:00,heat,heatOff,,Home,74,68,68.3,45,28.4,0,0,0,0,,68.3,45,0,65.4,0,
2018-11-29,11:00:00,heat,heatOff,,Home,74,68,68.2,45,27.4,0,0,0,0,,68.2,45,0,65.4,0,
2018-11-29,11:05:00,heat,heatOff,,Home,74,68,68.1,47,27.4,0,0,0,0,,68.1,47,0,65.4,0,
2018-11-29,11:10:00,heat,heatOff,,Home,74,68,68.1,49,27.4,0,0,0,0,,68.1,49,0,65.3,0,
2018-11-29,11:15:00,heat,heatOff,,Home,74,68,68,48,27.4,0,0,0,0,,68,48,0,65.3,0,
2018-11-29,11:20:00,heat,heatOff,,Home,74,68,68,48,27.4,0,0,0,0,,68,48,0,65.2,0,
2018-11-29,11:25:00,heat,heatOff,,Home,74,68,67.9,46,27.4,0,0,0,0,,67.9,46,0,65.1,0,
2018-11-29,11:30:00,heat,heatOff,,Home,74,68,67.8,45,28.4,0,0,0,0,,67.8,45,0,65.1,0,
2018-11-29,11:35:00,heat,heatOff,,Home,74,68,67.8,45,28.4,0,0,0,0,,67.8,45,0,65,0,
2018-11-29,11:40:00,heat,heatOff,,Home,74,68,67.7,45,28.4,0,0,0,0,,67.7,45,0,64.9,0,
2018-11-29,11:45:00,heat,heatOff,,Home,74,68,67.6,45,28.4,0,0,0,0,,67.6,45,0,64.8,0,
2018-11-29,11:50:00,heat,heatOff,,Home,74,68,67.6,45,28.4,0,0,0,0,,67.6,45,0,64.7,0,
2018-11-29,11:55:00,heat,heatOff,,Home,74,68,67.4,45,28.4,0,0,285,285,,67.4,45,0,64.7,0,
2018-11-29,12:00:00,heat,heatStage1On,,Home,75.2,66.8,66.6,46,29.4,0,0,210,240,,66.6,46,0,65.1,0,
2018-11-29,12:05:00,heat,heatOff,smartAway,Home,78,64,66.2,46,29.4,0,0,0,0,,66.2,46,0,66.4,0,
2018-11-29,12:10:00,heat,heatOff,smartAway,Home,78,64,66.3,45,29.4,0,0,0,0,,66.3,45,0,66.9,0,
2018-11-29,12:15:00,heat,heatOff,smartAway,Home,78,64,66.5,45,29.4,0,0,0,0,,66.5,45,0,66.4,0,
2018-11-29,12:20:00,heat,heatOff,smartAway,Home,78,64,66.7,47,29.4,0,0,0,0,,66.7,47,0,66,0,
2018-11-29,12:25:00,heat,heatOff,smartAway,Home,78,64,66.9,48,29.4,0,0,0,0,,66.9,48,0,65.7,0,
2018-11-29,12:30:00,heat,heatOff,smartAway,Home,78,64,67.1,47,30,0,0,0,0,,67.1,47,0,65.5,0,
2018-11-29,12:35:00,heat,heatOff,smartAway,Home,78,64,67.2,46,30,0,0,0,0,,67.2,46,0,65.3,0,
2018-11-29,12:40:00,heat,heatOff,smartAway,Home,78,64,67.2,45,30,0,0,0,0,,67.2,45,0,65.2,0,
2018-11-29,12:45:00,heat,heatOff,smartAway,Home,78,64,67.2,45,30,0,0,0,0,,67.2,45,0,65.1,0,
2018-11-29,12:50:00,heat,heatOff,smartAway,Home,78,64,67.2,44,30,0,0,0,0,,67.2,44,0,65,0,
2018-11-29,12:55:00,heat,heatOff,smartAway,Home,78,64,67.2,44,30,0,0,0,0,,67.2,44,0,64.8,0,
2018-11-29,13:00:00,heat,heatOff,smartAway,Home,78,64,67.2,44,30.9,0,0,0,0,,67.2,44,0,64.7,0,
2018-11-29,13:05:00,heat,heatOff,smartAway,Home,78,64,67.1,44,30.9,0,0,0,0,,67.1,44,0,64.7,0,
2018-11-29,13:10:00,heat,heatOff,smartAway,Home,78,64,67.1,44,30.9,0,0,0,0,,67.1,44,0,64.6,0,
2018-11-29,13:15:00,heat,heatOff,smartAway,Home,78,64,67,44,30.9,0,0,0,0,,67,44,0,64.5,0,
2018-11-29,13:20:00,heat,heatOff,smartAway,Home,78,64,66.9,44,30.9,0,0,0,0,,66.9,44,0,64.4,0,
2018-11-29,13:25:00,heat,heatOff,smartAway,Home,78,64,66.8,43,30.9,0,0,0,0,,66.8,43,0,64.4,0,
2018-11-29,13:30:00,heat,heatOff,smartAway,Home,75.2,66.8,66.7,44,31.1,0,0,210,210,,66.7,44,1,64.2,1,
2018-11-29,13:35:00,heat,heatStage1On,,Home,74,68,66.1,45,31.1,0,0,300,300,,66.1,45,1,64.7,1,
2018-11-29,13:40:00,heat,heatStage1On,,Home,74,68,65.6,46,31.1,0,0,300,300,,65.6,46,0,66.3,1,
2018-11-29,13:45:00,heat,heatStage1On,,Home,74,68,65.6,47,31.1,0,0,300,300,,65.6,47,1,67.9,1,
2018-11-29,13:50:00,,,,,,,,,31.1,0,,,,,,,,,,
2018-11-29,13:55:00,,,,,,,,,31.1,0,,,,,,,,,,
2018-11-29,14:00:00,heat,heatStage1On,,Home,74,68,66.6,44,31.3,0,0,300,300,,66.6,44,0,71.2,0,
2018-11-29,14:05:00,heat,heatStage1On,,Home,74,68,66.6,44,31.3,0,0,285,300,,66.6,44,0,71.2,0,
2018-11-29,14:10:00,heat,heatOff,,Home,74,68,66.9,44,31.3,0,0,0,30,,66.9,44,0,71.7,0,
2018-11-29,14:15:00,heat,heatOff,,Home,74,68,67.4,44,31.3,0,0,0,0,,67.4,44,1,71.6,0,
2018-11-29,14:20:00,heat,heatOff,,Home,74,68,67.8,44,31.3,0,0,0,0,,67.8,44,0,70.7,0,
2018-11-29,14:25:00,heat,heatOff,,Home,74,68,68.1,44,31.3,0,0,0,0,,68.1,44,0,69.9,0,
2018-11-29,14:30:00,heat,heatOff,,Home,74,68,68.5,44,32.1,0,0,0,0,,68.5,44,1,69.2,0,
2018-11-29,14:35:00,heat,heatOff,,Home,74,68,68.7,44,32.1,0,0,0,0,,68.7,44,0,68.7,0,
2018-11-29,14:40:00,heat,heatOff,,Home,74,68,68.9,45,32.1,0,0,0,0,,68.9,45,0,68.3,0,
2018-11-29,14:45:00,heat,heatOff,,Home,74,68,69,44,32.1,0,0,0,0,,69,44,0,68.1,0,
2018-11-29,14:50:00,heat,heatOff,,Home,74,68,69.1,44,32.1,0,0,0,0,,69.1,44,0,67.7,0,
2018-11-29,14:55:00,heat,heatOff,,Home,74,68,69,44,32.1,0,0,0,0,,69,44,0,67.4,0,
2018-11-29,15:00:00,heat,heatOff,,Home,74,68,69,44,32.9,0,0,0,0,,69,44,0,67.2,0,
2018-11-29,15:05:00,heat,heatOff,,Home,74,68,69,44,32.9,0,0,0,0,,69,44,0,67.1,0,
2018-11-29,15:10:00,heat,heatOff,,Home,74,68,68.9,43,32.9,0,0,0,0,,68.9,43,0,66.9,0,
2018-11-29,15:15:00,heat,heatOff,,Home,74,68,68.8,42,32.9,0,0,0,0,,68.8,42,1,66.7,0,
2018-11-29,15:20:00,heat,heatOff,,Home,74,68,68.7,42,32.9,0,0,0,0,,68.7,42,0,66.5,0,
2018-11-29,15:25:00,heat,heatOff,,Home,74,68,68.6,43,32.9,0,0,0,0,,68.6,43,1,66.3,0,
2018-11-29,15:30:00,heat,heatOff,,Home,74,68,68.6,42,31.6,0,0,0,0,,68.6,42,1,66.2,1,
2018-11-29,15:35:00,heat,heatOff,,Home,74,68,68.4,42,31.6,0,0,0,0,,68.4,42,1,66.2,1,
2018-11-29,15:40:00,heat,heatOff,,Home,74,68,68.3,43,31.6,0,0,0,0,,68.3,43,1,66.2,1,
2018-11-29,15:45:00,heat,heatOff,,Home,74,68,68.2,44,31.6,0,0,0,0,,68.2,44,1,66.2,0,
2018-11-29,15:50:00,heat,heatOff,,Home,74,68,68.2,44,31.6,0,0,0,0,,68.2,44,1,66.1,0,
2018-11-29,15:55:00,heat,heatOff,,Home,74,68,68.2,44,31.6,0,0,0,0,,68.2,44,1,65.9,0,
2018-11-29,16:00:00,heat,heatOff,,Home,74,68,68.1,43,31.6,0,0,0,0,,68.1,43,0,65.8,0,
2018-11-29,16:05:00,heat,heatOff,,Home,74,68,67.9,43,31.6,0,0,0,0,,67.9,43,0,65.7,0,
2018-11-29,16:10:00,heat,heatOff,,Home,74,68,67.8,44,31.6,0,0,0,0,,67.8,44,0,65.6,0,
2018-11-29,16:15:00,heat,heatOff,,Home,74,68,67.7,43,31.6,0,0,0,0,,67.7,43,0,65.5,0,
2018-11-29,16:20:00,heat,heatOff,,Home,74,68,67.6,43,31.6,0,0,0,0,,67.6,43,0,65.4,0,
2018-11-29,16:25:00,heat,heatOff,,Home,74,68,67.5,43,31.6,0,0,210,210,,67.5,43,0,65.3,0,
2018-11-29,16:30:00,,,,,,,,,32,0,,,,,,,,,,
2018-11-29,16:35:00,,,,,,,,,32,0,,,,,,,,,,
2018-11-29,16:40:00,heat,heatOff,,Home,74,68,67.3,47,32,0,0,270,270,,67.3,47,1,70.5,0,
2018-11-29,16:45:00,heat,heatStage1On,,Home,74,68,67,47,32,0,0,210,255,,67,47,1,70.5,0,
2018-11-29,16:50:00,heat,heatOff,,Home,74,68,67.3,51,32,0,0,0,0,,67.3,51,1,70.8,0,
2018-11-29,16:55:00,heat,heatOff,,Home,74,68,67.9,55,32,0,0,0,0,,67.9,55,1,70.6,0,
2018-11-29,17:00:00,heat,heatOff,,Home,74,68,68.7,53,32,0,0,0,0,,68.7,53,1,69.8,0,
2018-11-29,17:05:00,heat,heatOff,,Home,74,68,69.4,50,32,0,0,0,0,,69.4,50,1,69.1,0,
2018-11-29,17:10:00,heat,heatOff,,Home,74,68,69.8,50,32,0,0,0,0,,69.8,50,1,68.6,0,
2018-11-29,17:15:00,heat,heatOff,,Home,74,68,70.3,50,32,0,0,0,0,,70.3,50,1,68.2,0,
2018-11-29,17:20:00,heat,heatOff,,Home,74,68,70.8,49,32,0,0,0,0,,70.8,49,1,68,0,
2018-11-29,17:25:00,heat,heatOff,,Home,74,68,71.2,48,32,0,0,0,0,,71.2,48,1,67.8,0,
2018-11-29,17:30:00,heat,heatOff,,Home,74,68,71.5,48,32.4,0,0,0,0,,71.5,48,1,67.6,0,
2018-11-29,17:35:00,heat,heatOff,,Home,74,68,71.7,47,32.4,0,0,0,0,,71.7,47,1,67.6,0,
2018-11-29,17:40:00,heat,heatOff,,Home,74,68,71.8,47,32.4,0,0,0,0,,71.8,47,1,67.4,0,
2018-11-29,17:45:00,heat,heatOff,,Home,74,68,71.9,47,32.4,0,0,0,0,,71.9,47,1,67.2,0,
2018-11-29,17:50:00,heat,heatOff,,Home,74,68,71.9,47,32.4,0,0,0,0,,71.9,47,1,67.2,0,
2018-11-29,17:55:00,heat,heatOff,,Home,74,68,71.8,47,32.4,0,0,0,0,,71.8,47,0,67.2,0,
2018-11-29,18:00:00,heat,heatOff,,Home,74,68,71.7,47,32.4,0,0,0,0,,71.7,47,1,67.1,0,
2018-11-29,18:05:00,heat,heatOff,,Home,74,68,71.7,47,32.4,0,0,0,0,,71.7,47,1,67.1,0,
2018-11-29,18:10:00,heat,heatOff,,Home,74,68,71.5,46,32.4,0,0,0,0,,71.5,46,1,66.9,0,
2018-11-29,18:15:00,heat,heatOff,,Home,74,68,71.4,47,32.4,0,0,0,0,,71.4,47,1,66.9,0,
2018-11-29,18:20:00,heat,heatOff,,Home,74,68,71.4,47,32.4,0,0,0,0,,71.4,47,1,66.9,0,
2018-11-29,18:25:00,heat,heatOff,,Home,74,68,71.5,48,32.4,0,0,0,0,,71.5,48,1,66.9,0,
2018-11-29,18:30:00,heat,heatOff,,Home,74,68,71.5,48,32.4,0,0,0,0,,71.5,48,1,66.8,1,
2018-11-29,18:35:00,heat,heatOff,,Home,74,68,71.5,47,32.4,0,0,0,0,,71.5,47,1,66.7,1,
2018-11-29,18:40:00,heat,heatOff,,Home,74,68,71.6,46,32.4,0,0,0,0,,71.6,46,0,66.7,1,
2018-11-29,18:45:00,heat,heatOff,,Home,74,68,71.5,46,32.4,0,0,0,0,,71.5,46,1,66.7,1,
2018-11-29,18:50:00,heat,heatOff,,Home,74,68,71.5,46,32.4,0,0,120,120,,71.5,46,1,66.7,1,
2018-11-29,18:55:00,heat,heatStage1On,(SmartRecovery),Home,74,68,70.7,49,32.4,0,0,300,300,,71.1,49,1,66.8,0,
2018-11-29,19:00:00,heat,heatStage1On,(SmartRecovery),Home,74,68,69.9,50,32.1,0,0,225,270,,70.5,50,1,68.1,0,
2018-11-29,19:05:00,heat,heatOff,,Home,74,68,70.1,51,32.1,0,0,0,0,,70.3,51,1,69.9,1,
2018-11-29,19:10:00,heat,heatOff,,Home,74,68,70.2,50,32.1,0,0,0,0,,70.3,50,0,70.2,1,
2018-11-29,19:15:00,heat,heatOff,,Home,74,68,69.7,51,32.1,0,0,0,0,,70.5,51,0,69.5,1,
2018-11-29,19:20:00,heat,heatOff,,Home,74,68,68.9,50,32.1,0,0,0,0,,70.8,50,0,68.8,1,
2018-11-29,19:25:00,heat,heatOff,,Home,72.1,68.9,68.3,49,32.1,0,0,285,285,,71,49,1,68.3,1,
2018-11-29,19:30:00,heat,heatStage1On,,Sleep,72,69,68.4,49,31.9,0,0,195,240,,70.7,49,0,68.4,1,
2018-11-29,19:35:00,heat,heatOff,,Sleep,73.4,68.3,69.9,50,31.9,0,0,0,0,,70.7,50,1,69.9,1,
2018-11-29,19:40:00,heat,heatOff,,Home,74,68,70.7,48,31.9,0,0,0,0,,71,48,1,70.6,0,
2018-11-29,19:45:00,heat,heatOff,,Home,74,68,70.3,49,31.9,0,0,0,0,,71.2,49,1,69.8,0,
2018-11-29,19:50:00,heat,heatOff,,Home,74,68,70.4,49,31.9,0,0,0,0,,71.5,49,1,69.2,0,
2018-11-29,19:55:00,heat,heatOff,,Home,74,68,70.7,51,31.9,0,0,0,0,,71.7,51,1,68.6,0,
2018-11-29,20:00:00,heat,heatOff,,Home,74,68,71.3,50,31.7,0,0,0,0,,71.9,50,1,68.2,0,
2018-11-29,20:05:00,heat,heatOff,,Home,74,68,71.9,51,31.7,0,0,0,0,,72,51,1,67.9,0,
2018-11-29,20:10:00,heat,heatOff,,Home,74,68,72,51,31.7,0,0,0,0,,72,51,0,67.7,0,
2018-11-29,20:15:00,heat,heatOff,,Home,74,68,72.2,51,31.7,0,0,0,0,,72.2,51,0,67.5,0,
2018-11-29,20:20:00,heat,heatOff,,Home,74,68,72.3,51,31.7,0,0,0,0,,72.3,51,0,67.3,0,
2018-11-29,20:25:00,heat,heatOff,,Home,74,68,72.3,52,31.7,0,0,0,0,,72.3,52,1,67.1,0,
2018-11-29,20:30:00,heat,heatOff,,Sleep,72,69,71.9,53,31.8,0,0,0,0,,72.4,53,1,67.1,0,
2018-11-29,20:35:00,heat,heatOff,,Sleep,72,69,71.2,52,31.8,0,0,0,0,,72.7,52,0,66.9,0,
2018-11-29,20:40:00,heat,heatOff,,Sleep,72,69,70.1,52,31.8,0,0,0,0,,72.6,52,1,66.9,0,
2018-11-29,20:45:00,heat,heatOff,,Sleep,72,69,69.1,53,31.8,0,0,0,0,,72.6,53,0,66.7,0,
2018-11-29,20:50:00,heat,heatOff,,Sleep,72,69,67.9,53,31.8,0,0,285,285,,72.5,53,0,66.5,0,
2018-11-29,20:55:00,,,,,,,,,31.8,0,,,,,,,,,,
2018-11-29,21:00:00,,,,,,,,,32.7,0,,,,,,,,,,
2018-11-29,21:05:00,heat,heatOff,,Sleep,72,69,71.5,52,32.7,0,0,0,0,,71.9,52,1,71,0,
2018-11-29,21:10:00,heat,heatOff,,Sleep,72,69,70.5,53,32.7,0,0,0,0,,71.7,53,1,70.5,0,
2018-11-29,21:15:00,heat,heatOff,,Sleep,72,69,69.7,53,32.7,0,0,0,0,,72,53,0,69.7,0,
2018-11-29,21:20:00,heat,heatOff,,Sleep,72,69,69,52,32.7,0,0,0,0,,72.3,52,1,69,0,
2018-11-29,21:25:00,heat,heatOff,,Sleep,72,69,68.3,51,32.7,0,0,165,165,,72.5,51,0,68.3,0,
2018-11-29,21:30:00,heat,heatStage1On,,Sleep,72,69,68.3,51,32.6,0,0,270,300,,72.4,51,0,68.3,0,
2018-11-29,21:35:00,heat,heatOff,,Sleep,72,69,69.7,52,32.6,0,0,0,15,,72,52,0,69.7,0,
2018-11-29,21:40:00,heat,heatOff,,Sleep,72,69,70.2,51,32.6,0,0,0,0,,71.9,51,0,70.2,0,
2018-11-29,21:45:00,heat,heatOff,,Sleep,72,69,69.6,51,32.6,0,0,0,0,,72.1,51,0,69.6,0,
2018-11-29,21:50:00,heat,heatOff,,Sleep,72,69,69.1,51,32.6,0,0,0,0,,72.3,51,0,69.1,0,
2018-11-29,21:55:00,heat,heatOff,,Sleep,72,69,68.6,51,32.6,0,0,210,210,,72.5,51,0,68.6,0,
2018-11-29,22:00:00,heat,heatStage1On,,Sleep,72,69,68.7,51,32.6,0,0,105,150,,72.2,51,0,68.7,0,
2018-11-29,22:05:00,heat,heatOff,,Sleep,72,69,69.8,51,32.6,0,0,0,0,,71.9,51,0,69.8,0,
2018-11-29,22:10:00,heat,heatOff,,Sleep,72,69,69.7,50,32.6,0,0,0,0,,72.1,50,1,69.7,0,
2018-11-29,22:15:00,heat,heatOff,,Sleep,72,69,69.1,50,32.6,0,0,0,0,,72.4,50,0,69.1,0,
