#,Thermostat,identifier,5.12E+11,,,,,,,,,,,,,,,,,
#,Thermostat,name,Thermostat,,,,,,,,,,,,,,,,,
#,Start,date,2018-11-12,,,,,,,,,,,,,,,,,
#,End,date,2018-12-12,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
2018-12-03,3:15:00,heat,heatOff,,Sleep,72,69,68.9,56,40.4,0,0,0,0,,69.8,56,0,68.1,0
2018-12-03,3:20:00,heat,heatOff,,Sleep,72,69,68.9,56,40.4,0,0,0,0,,69.8,56,0,68.1,0
2018-12-03,3:25:00,heat,heatOff,,Sleep,72,69,68.8,56,40.4,0,0,0,0,,69.7,56,0,68,0
2018-12-03,3:30:00,heat,heatOff,,Sleep,72,69,68.7,56,39.4,0,0,0,0,,69.6,56,0,67.9,0
2018-12-03,3:35:00,heat,heatOff,,Sleep,72,69,68.6,55,39.4,0,0,0,0,,69.5,55,0,67.8,0
2018-12-03,3:40:00,heat,heatOff,,Sleep,72,69,68.6,55,39.4,0,0,0,0,,69.4,55,0,67.8,0
2018-12-03,3:45:00,heat,heatOff,,Sleep,72,69,68.5,55,39.4,0,0,45,45,,69.4,55,0,67.7,0
2018-12-03,3:50:00,heat,heatStage1On,,Sleep,72,69,68.4,55,39.4,0,0,300,300,,69.1,55,0,67.6,0
2018-12-03,3:55:00,heat,heatStage1On,,Sleep,72,69,68.3,57,39.4,0,0,255,300,,68.4,57,0,68.2,0
2018-12-03,4:00:00,heat,heatOff,,Sleep,72,69,69,58,39,0,0,0,0,,68.1,58,0,70,0
2018-12-03,4:05:00,heat,heatOff,,Sleep,72,69,69.6,58,39,0,0,0,0,,68.2,58,0,71.1,0
2018-12-03,4:10:00,heat,heatOff,,Sleep,72,69,69.6,58,39,0,0,0,0,,68.5,58,0,70.7,0
2018-12-03,4:15:00,heat,heatOff,,Sleep,72,69,69.4,58,39,0,0,0,0,,68.8,58,0,70,0
2018-12-03,4:20:00,heat,heatOff,,Sleep,72,69,69.3,57,39,0,0,0,0,,69.1,57,0,69.6,0
2018-12-03,4:25:00,heat,heatOff,,Sleep,72,69,69.2,56,39,0,0,0,0,,69.3,56,0,69.1,0
2018-12-03,4:30:00,heat,heatOff,,Sleep,72,69,69.2,56,39,0,0,0,0,,69.4,56,0,68.9,0
2018-12-03,4:35:00,heat,heatOff,,Sleep,72,69,69.1,56,39,0,0,0,0,,69.5,56,0,68.8,0
2018-12-03,4:40:00,heat,heatOff,,Sleep,72,69,69,56,39,0,0,0,0,,69.5,56,0,68.6,0
2018-12-03,4:45:00,heat,heatOff,,Sleep,72,69,69,55,39,0,0,0,0,,69.5,55,0,68.5,0
2018-12-03,4:50:00,heat,heatOff,,Sleep,72,69,68.8,55,39,0,0,0,0,,69.4,55,0,68.4,0
2018-12-03,4:55:00,heat,heatOff,,Sleep,72,69,68.8,55,39,0,0,0,0,,69.4,55,0,68.3,0
2018-12-03,5:00:00,heat,heatOff,,Sleep,72,69,68.8,55,39.9,0,0,0,0,,69.4,55,0,68.3,0
2018-12-03,5:05:00,heat,heatOff,,Sleep,72,69,68.8,55,39.9,0,0,0,0,,69.3,55,0,68.3,0
2018-12-03,5:10:00,heat,heatOff,,Sleep,72,69,68.7,55,39.9,0,0,0,0,,69.3,55,0,68.2,0
2018-12-03,5:15:00,heat,heatOff,,Sleep,72,69,68.7,55,39.9,0,0,0,0,,69.3,55,0,68.1,0
2018-12-03,5:20:00,heat,heatOff,,Sleep,72,69,68.7,55,39.9,0,0,0,0,,69.3,55,0,68.1,0
2018-12-03,5:25:00,heat,heatOff,,Sleep,72,69,68.6,53,39.9,0,0,0,0,,69.3,53,0,68,0
2018-12-03,5:30:00,heat,heatOff,,Sleep,72,69,68.6,53,39.2,0,0,0,0,,69.3,53,0,68,0
2018-12-03,5:35:00,heat,heatOff,,Sleep,72,69,68.6,53,39.2,0,0,0,0,,69.3,53,0,68,0
2018-12-03,5:40:00,heat,heatOff,,Sleep,72,69,68.6,53,39.2,0,0,0,0,,69.3,53,0,68,0
2018-12-03,5:45:00,heat,heatOff,,Sleep,72,69,68.5,53,39.2,0,0,15,15,,69.1,53,0,68,0
2018-12-03,5:50:00,,,,,,,,,39.2,0,,,,,,,,,
2018-12-03,5:55:00,,,,,,,,,39.2,0,,,,,,,,,
2018-12-03,6:00:00,,,,,,,,,39.3,0,,,,,,,,,
2018-12-03,6:05:00,heat,heatStage1On,,Sleep,72,69,68.9,56,39.3,0,0,300,300,,67.8,56,0,72,0
2018-12-03,6:10:00,heat,heatOff,,Sleep,72,69,69.8,57,39.3,0,0,0,45,,67.6,57,0,72,0
2018-12-03,6:15:00,heat,heatOff,,Sleep,72,69,69.8,57,39.3,0,0,0,0,,67.8,57,0,72,0
2018-12-03,6:20:00,heat,heatOff,,Sleep,72,69,69.8,57,39.3,0,0,0,0,,68.2,57,0,71.4,0
2018-12-03,6:25:00,heat,heatOff,,Sleep,72,69,69.6,57,39.3,0,0,0,0,,68.5,57,0,70.8,0
2018-12-03,6:30:00,heat,heatOff,,Sleep,72,69,69.5,56,38.7,0,0,0,0,,68.8,56,0,70.3,0
2018-12-03,6:35:00,heat,heatOff,,Sleep,72,69,69.4,56,38.7,0,0,0,0,,69,56,0,69.9,0
2018-12-03,6:40:00,heat,heatOff,,Sleep,72,69,69.4,55,38.7,0,0,0,0,,69.3,55,0,69.6,0
2018-12-03,6:45:00,heat,heatOff,,Sleep,72,69,69.4,55,38.7,0,0,0,0,,69.4,55,0,69.4,0
2018-12-03,6:50:00,heat,heatOff,,Sleep,72,69,69.2,55,38.7,0,0,0,0,,69.5,55,0,69.1,0
2018-12-03,6:55:00,heat,heatOff,,Sleep,72,69,69.2,53,38.7,0,0,0,0,,69.5,53,0,69,0
2018-12-03,7:00:00,heat,heatOff,,Sleep,72,69,69.2,53,39,0,0,0,0,,69.4,53,0,69,0
2018-12-03,7:05:00,heat,heatOff,,Sleep,72,69,69.1,53,39,0,0,0,0,,69.4,53,0,68.9,0
2018-12-03,7:10:00,heat,heatOff,,Sleep,72,69,69.1,53,39,0,0,0,0,,69.3,53,0,68.9,0
2018-12-03,7:15:00,heat,heatOff,,Sleep,72,69,69.1,53,39,0,0,0,0,,69.3,53,0,68.7,0
2018-12-03,7:20:00,heat,heatOff,,Sleep,72,69,69.1,53,39,0,0,0,0,,69.3,53,0,68.7,0
2018-12-03,7:25:00,heat,heatOff,,Sleep,72.9,68.5,69.2,53,39,0,0,0,0,,69.3,53,0,68.7,0
2018-12-03,7:30:00,heat,heatOff,,Home,74,68,69.2,53,38.4,0,0,0,0,,69.2,53,0,68.5,0
2018-12-03,7:35:00,heat,heatOff,,Home,74,68,69.1,53,38.4,0,0,0,0,,69.1,53,0,68.5,0
2018-12-03,7:40:00,heat,heatOff,,Home,74,68,69.1,52,38.4,0,0,0,0,,69.1,52,0,68.3,0
2018-12-03,7:45:00,heat,heatOff,,Home,74,68,69.1,52,38.4,0,0,0,0,,69.1,52,0,68.3,0
2018-12-03,7:50:00,heat,heatOff,,Home,74,68,69.1,52,38.4,0,0,0,0,,69.1,52,1,68.1,1
2018-12-03,7:55:00,heat,heatOff,,Home,74,68,69.2,52,38.4,0,0,0,0,,69.2,52,0,68.1,1
2018-12-03,8:00:00,heat,heatOff,,Home,74,68,69.3,52,37.5,0,0,0,0,,69.3,52,1,68.1,0
2018-12-03,8:05:00,heat,heatOff,,Home,74,68,69.4,51,37.5,0,0,0,0,,69.4,51,1,68,0
2018-12-03,8:10:00,heat,heatOff,,Home,74,68,69.5,51,37.5,0,0,0,0,,69.5,51,1,68,0
2018-12-03,8:15:00,heat,heatOff,,Home,74,68,69.5,52,37.5,0,0,0,0,,69.5,52,1,67.8,0
2018-12-03,8:20:00,heat,heatOff,,Home,74,68,69.4,53,37.5,0,0,0,0,,69.4,53,1,67.8,0
2018-12-03,8:25:00,heat,heatOff,,Home,74,68,69.4,53,37.5,0,0,0,0,,69.4,53,1,67.6,0
2018-12-03,8:30:00,heat,heatOff,,Home,74,68,69.2,52,37,0,0,0,0,,69.2,52,0,67.6,0
2018-12-03,8:35:00,heat,heatOff,,Home,74,68,69.1,54,37,0,0,0,0,,69.1,54,0,67.6,0
2018-12-03,8:40:00,heat,heatOff,,Home,74,68,69.1,55,37,0,0,0,0,,69.1,55,0,67.4,0
2018-12-03,8:45:00,heat,heatOff,,Home,74,68,69.1,55,37,0,0,0,0,,69.1,55,0,67.4,0
2018-12-03,8:50:00,heat,heatOff,,Home,74,68,68.9,54,37,0,0,0,0,,68.9,54,1,67.2,0
2018-12-03,8:55:00,heat,heatOff,,Home,74,68,68.8,52,37,0,0,0,0,,68.8,52,1,67.2,0
2018-12-03,9:00:00,heat,heatOff,,Home,74,68,68.6,52,36.8,0,0,0,0,,68.6,52,1,67.2,0
2018-12-03,9:05:00,heat,heatOff,,Home,74,68,68.5,53,36.8,0,0,0,0,,68.5,53,1,67.1,0
2018-12-03,9:10:00,heat,heatOff,,Home,74,68,68.5,53,36.8,0,0,0,0,,68.5,53,0,67,0
2018-12-03,9:15:00,heat,heatOff,,Home,74,68,68.7,54,36.8,0,0,0,0,,68.7,54,0,66.9,0
2018-12-03,9:20:00,heat,heatOff,,Home,74,68,68.9,54,36.8,0,0,0,0,,68.9,54,1,66.9,0
2018-12-03,9:25:00,heat,heatOff,,Home,74,68,69.1,52,36.8,0,0,0,0,,69.1,52,0,66.9,0
2018-12-03,9:30:00,heat,heatOff,,Home,74,68,69.2,52,36.5,0,0,0,0,,69.2,52,1,66.9,1
2018-12-03,9:35:00,heat,heatOff,,Home,74,68,69.2,54,36.5,0,0,0,0,,69.2,54,1,66.9,1
2018-12-03,9:40:00,heat,heatOff,,Home,74,68,69.1,54,36.5,0,0,0,0,,69.1,54,1,66.8,1
2018-12-03,9:45:00,heat,heatOff,,Home,74,68,69.1,54,36.5,0,0,0,0,,69.1,54,0,66.7,0
2018-12-03,9:50:00,heat,heatOff,,Home,74,68,69,54,36.5,0,0,0,0,,69,54,0,66.6,0
2018-12-03,9:55:00,heat,heatOff,,Home,74,68,69,54,36.5,0,0,0,0,,69,54,0,66.5,0
2018-12-03,10:00:00,heat,heatOff,,Home,74,68,68.9,53,36.7,0,0,0,0,,68.9,53,0,66.5,0
2018-12-03,10:05:00,heat,heatOff,,Home,74,68,68.9,53,36.7,0,0,0,0,,68.9,53,1,66.5,0
2018-12-03,10:10:00,heat,heatOff,,Home,74,68,68.9,53,36.7,0,0,0,0,,68.9,53,0,66.5,0
2018-12-03,10:15:00,heat,heatOff,,Home,74,68,68.8,52,36.7,0,0,0,0,,68.8,52,1,66.5,0
2018-12-03,10:20:00,heat,heatOff,,Home,74,68,68.7,54,36.7,0,0,0,0,,68.7,54,1,66.4,0
2018-12-03,10:25:00,heat,heatOff,,Home,74,68,68.6,54,36.7,0,0,0,0,,68.6,54,0,66.3,0
2018-12-03,10:30:00,heat,heatOff,,Home,74,68,68.7,54,36.7,0,0,0,0,,68.7,54,0,66.3,0
2018-12-03,10:35:00,heat,heatOff,,Home,74,68,68.7,54,36.7,0,0,0,0,,68.7,54,0,66.3,0
2018-12-03,10:40:00,heat,heatOff,,Home,74,68,68.8,54,36.7,0,0,0,0,,68.8,54,0,66.3,0
2018-12-03,10:45:00,heat,heatOff,,Home,74,68,68.8,53,36.7,0,0,0,0,,68.8,53,0,66.2,0
2018-12-03,10:50:00,heat,heatOff,,Home,74,68,68.7,52,36.7,0,0,0,0,,68.7,52,1,66.2,0
2018-12-03,10:55:00,heat,heatOff,,Home,74,68,68.6,53,36.7,0,0,0,0,,68.6,53,1,66.2,1
2018-12-03,11:00:00,heat,heatOff,,Home,74,68,68.5,52,36.2,0,0,0,0,,68.5,52,0,66.2,1
2018-12-03,11:05:00,heat,heatOff,,Home,74,68,68.5,52,36.2,0,0,0,0,,68.5,52,0,66.2,1
2018-12-03,11:10:00,heat,heatOff,,Home,74,68,68.4,52,36.2,0,0,0,0,,68.4,52,0,66,1
2018-12-03,11:15:00,heat,heatOff,,Home,74,68,68.4,52,36.2,0,0,0,0,,68.4,52,0,65.8,0
2018-12-03,11:20:00,heat,heatOff,,Home,74,68,68.4,53,36.2,0,0,0,0,,68.4,53,0,65.6,0
2018-12-03,11:25:00,heat,heatOff,,Home,74,68,68.4,53,36.2,0,0,0,0,,68.4,53,0,65.4,0
2018-12-03,11:30:00,heat,heatOff,,Home,74,68,68.4,52,36.2,0,0,0,0,,68.4,52,0,65.4,1
2018-12-03,11:35:00,heat,heatOff,,Home,74,68,68.4,52,36.2,0,0,0,0,,68.4,52,0,65.5,1
2018-12-03,11:40:00,heat,heatOff,,Home,74,68,68.2,52,36.2,0,0,0,0,,68.2,52,0,65.7,0
2018-12-03,11:45:00,heat,heatOff,,Home,74,68,68.2,51,36.2,0,0,0,0,,68.2,51,0,65.8,0
2018-12-03,11:50:00,heat,heatOff,,Home,74,68,68.1,51,36.2,0,0,0,0,,68.1,51,0,65.8,0
2018-12-03,11:55:00,heat,heatOff,,Home,74,68,68.1,51,36.2,0,0,0,0,,68.1,51,0,65.9,1
2018-12-03,12:00:00,heat,heatOff,,Home,74,68,68,52,36.5,0,0,0,0,,68,52,1,66.1,1
2018-12-03,12:05:00,heat,heatOff,,Home,74,68,68,53,36.5,0,0,0,0,,68,53,1,66.2,1
2018-12-03,12:10:00,heat,heatOff,,Home,74,68,68,54,36.5,0,0,0,0,,68,54,0,66.2,0
2018-12-03,12:15:00,heat,heatOff,,Home,74,68,68.1,54,36.5,0,0,0,0,,68.1,54,0,66,0
2018-12-03,12:20:00,heat,heatOff,,Home,74,68,68.2,55,36.5,0,0,0,0,,68.2,55,1,66,0
2018-12-03,12:25:00,heat,heatOff,,Home,74,68,68.2,55,36.5,0,0,0,0,,68.2,55,0,66,1
2018-12-03,12:30:00,heat,heatOff,,Home,74,68,68.3,54,36.4,0,0,0,0,,68.3,54,0,65.8,1
2018-12-03,12:35:00,heat,heatOff,,Home,74,68,68.4,54,36.4,0,0,0,0,,68.4,54,0,65.6,1
2018-12-03,12:40:00,heat,heatOff,,Home,74,68,68.5,54,36.4,0,0,0,0,,68.5,54,0,65.4,0
2018-12-03,12:45:00,heat,heatOff,,Home,74,68,68.5,54,36.4,0,0,0,0,,68.5,54,0,65.3,0
2018-12-03,12:50:00,heat,heatOff,,Home,74,68,68.4,54,36.4,0,0,0,0,,68.4,54,1,65.3,1
2018-12-03,12:55:00,heat,heatOff,,Home,74,68,68.3,53,36.4,0,0,0,0,,68.3,53,0,65.3,1
2018-12-03,13:00:00,heat,heatOff,,Home,74,68,68.4,54,36.1,0,0,0,0,,68.4,54,0,65.2,0
2018-12-03,13:05:00,heat,heatOff,,Home,74,68,68.5,58,36.1,0,0,0,0,,68.5,58,1,65.1,0
2018-12-03,13:10:00,heat,heatOff,,Home,74,68,68.9,58,36.1,0,0,0,0,,68.9,58,0,65,0
2018-12-03,13:15:00,heat,heatOff,,Home,74,68,69.4,56,36.1,0,0,0,0,,69.4,56,0,64.9,0
2018-12-03,13:20:00,heat,heatOff,,Home,74,68,69.8,56,36.1,0,0,0,0,,69.8,56,0,64.8,0
2018-12-03,13:25:00,heat,heatOff,,Home,74,68,70,55,36.1,0,0,0,0,,70,55,1,64.7,0
2018-12-03,13:30:00,heat,heatOff,,Home,74,68,70.3,55,36.2,0,0,0,0,,70.3,55,1,64.7,0
2018-12-03,13:35:00,heat,heatOff,,Home,74,68,70.5,55,36.2,0,0,0,0,,70.5,55,0,64.7,0
2018-12-03,13:40:00,heat,heatOff,,Home,74,68,70.6,55,36.2,0,0,0,0,,70.6,55,1,64.7,1
2018-12-03,13:45:00,heat,heatOff,,Home,74,68,70.7,53,36.2,0,0,0,0,,70.7,53,1,64.8,1
2018-12-03,13:50:00,heat,heatOff,,Home,74,68,70.9,53,36.2,0,0,0,0,,70.9,53,1,65.2,1
2018-12-03,13:55:00,heat,heatOff,,Home,74,68,71.2,55,36.2,0,0,0,0,,71.2,55,0,65.5,0
2018-12-03,14:00:00,heat,heatOff,,Home,74,68,71.4,54,35.2,0,0,0,0,,71.4,54,1,65.9,0
2018-12-03,14:05:00,heat,heatOff,,Home,74,68,71.8,56,35.2,0,0,0,0,,71.8,56,1,66.3,0
2018-12-03,14:10:00,heat,heatOff,,Home,74,68,72.2,61,35.2,0,0,0,0,,72.2,61,1,66.7,0
2018-12-03,14:15:00,heat,heatOff,,Home,74,68,72.4,60,35.2,0,0,0,0,,72.4,60,1,67,0
2018-12-03,14:20:00,heat,heatOff,,Home,74,68,72.6,60,35.2,0,0,0,0,,72.6,60,1,67.3,0
2018-12-03,14:25:00,heat,heatOff,,Home,74,68,72.7,61,35.2,0,0,0,0,,72.7,61,0,67.5,0
2018-12-03,14:30:00,heat,heatOff,,Home,74,68,72.6,61,35.5,0,0,0,0,,72.6,61,1,67.6,0
2018-12-03,14:35:00,heat,heatOff,,Home,74,68,72.6,60,35.5,0,0,0,0,,72.6,60,1,67.6,0
2018-12-03,14:40:00,heat,heatOff,,Home,74,68,72.5,60,35.5,0,0,0,0,,72.5,60,1,67.6,0
2018-12-03,14:45:00,heat,heatOff,,Home,74,68,72.4,61,35.5,0,0,0,0,,72.4,61,1,67.4,0
2018-12-03,14:50:00,heat,heatOff,,Home,74,68,72.2,60,35.5,0,0,0,0,,72.2,60,1,67.2,0
2018-12-03,14:55:00,heat,heatOff,,Home,74,68,72.2,60,35.5,0,0,0,0,,72.2,60,0,67.2,0
2018-12-03,15:00:00,heat,heatOff,,Home,74,68,72.2,60,35.5,0,0,0,0,,72.2,60,0,67.2,0
2018-12-03,15:05:00,heat,heatOff,,Home,74,68,72.1,60,35.5,0,0,0,0,,72.1,60,1,67.1,0
2018-12-03,15:10:00,heat,heatOff,,Home,74,68,71.9,61,35.5,0,0,0,0,,71.9,61,0,67.1,0
2018-12-03,15:15:00,heat,heatOff,,Home,74,68,71.6,60,35.5,0,0,0,0,,71.6,60,1,67.1,0
2018-12-03,15:20:00,heat,heatOff,,Home,74,68,71.3,60,35.5,0,0,0,0,,71.3,60,1,66.9,0
2018-12-03,15:25:00,heat,heatOff,,Home,74,68,71.3,60,35.5,0,0,0,0,,71.3,60,0,66.9,0
2018-12-03,15:30:00,heat,heatOff,,Home,74,68,71.3,60,35.4,0,0,0,0,,71.3,60,0,66.9,0
2018-12-03,15:35:00,heat,heatOff,,Home,74,68,71.2,60,35.4,0,0,0,0,,71.2,60,0,66.9,0
2018-12-03,15:40:00,heat,heatOff,,Home,74,68,71.1,60,35.4,0,0,0,0,,71.1,60,0,66.8,0
2018-12-03,15:45:00,heat,heatOff,,Home,74,68,71,60,35.4,0,0,0,0,,71,60,1,66.7,1
2018-12-03,15:50:00,heat,heatOff,,Home,74,68,70.7,59,35.4,0,0,0,0,,70.7,59,1,66.7,1
2018-12-03,15:55:00,heat,heatOff,,Home,74,68,70.5,59,35.4,0,0,0,0,,70.5,59,0,66.6,1
2018-12-03,16:00:00,heat,heatOff,,Home,74,68,70.5,58,35.2,0,0,0,0,,70.5,58,0,66.4,0
2018-12-03,16:05:00,heat,heatOff,,Home,74,68,70.4,59,35.2,0,0,0,0,,70.4,59,0,66.1,0
2018-12-03,16:10:00,heat,heatOff,,Home,74,68,70.5,59,35.2,0,0,0,0,,70.5,59,0,66,0
2018-12-03,16:15:00,heat,heatOff,,Home,74,68,70.5,60,35.2,0,0,0,0,,70.5,60,1,66,1
2018-12-03,16:20:00,heat,heatOff,,Home,74,68,70.4,59,35.2,0,0,0,0,,70.4,59,0,66,1
2018-12-03,16:25:00,heat,heatOff,,Home,74,68,70.3,58,35.2,0,0,0,0,,70.3,58,0,66.2,0
2018-12-03,16:30:00,heat,heatOff,,Home,74,68,70.2,59,33.8,0,0,0,0,,70.2,59,0,66.2,0
2018-12-03,16:35:00,heat,heatOff,,Home,74,68,69.9,59,33.8,0,0,0,0,,69.9,59,0,66.1,0
2018-12-03,16:40:00,heat,heatOff,,Home,74,68,69.7,60,33.8,0,0,0,0,,69.7,60,0,66,0
2018-12-03,16:45:00,heat,heatOff,,Home,74,68,69.6,60,33.8,0,0,0,0,,69.6,60,0,65.9,0
2018-12-03,16:50:00,heat,heatOff,,Home,74,68,69.5,60,33.8,0,0,0,0,,69.5,60,0,65.8,0
2018-12-03,16:55:00,heat,heatOff,,Home,74,68,69.4,60,33.8,0,0,0,0,,69.4,60,0,65.8,0
2018-12-03,17:00:00,heat,heatOff,,Home,74,68,69.4,59,33.8,0,0,0,0,,69.4,59,0,65.8,0
2018-12-03,17:05:00,heat,heatOff,,Home,74,68,69.4,59,33.8,0,0,0,0,,69.4,59,0,65.8,0
2018-12-03,17:10:00,heat,heatOff,,Home,74,68,69.3,58,33.8,0,0,0,0,,69.3,58,0,65.6,0
2018-12-03,17:15:00,heat,heatOff,,Home,74,68,69.2,58,33.8,0,0,0,0,,69.2,58,0,65.6,0
2018-12-03,17:20:00,heat,heatOff,,Home,74,68,69,58,33.8,0,0,0,0,,69,58,0,65.4,0
2018-12-03,17:25:00,heat,heatOff,,Home,74,68,68.8,58,33.8,0,0,0,0,,68.8,58,0,65.4,0
2018-12-03,17:30:00,heat,heatOff,,Home,74,68,68.7,58,33.5,0,0,0,0,,68.7,58,0,65.4,0
2018-12-03,17:35:00,heat,heatOff,,Home,74,68,68.7,59,33.5,0,0,0,0,,68.7,59,0,65.3,0
2018-12-03,17:40:00,heat,heatOff,,Home,74,68,68.7,58,33.5,0,0,0,0,,68.7,58,0,65.3,0
2018-12-03,17:45:00,heat,heatOff,,Home,74,68,68.7,58,33.5,0,0,0,0,,68.7,58,0,65.3,0
2018-12-03,17:50:00,heat,heatOff,,Home,74,68,68.6,58,33.5,0,0,0,0,,68.6,58,0,65.1,0
2018-12-03,17:55:00,heat,heatOff,,Home,74,68,68.4,58,33.5,0,0,0,0,,68.4,58,0,65.1,0
2018-12-03,18:00:00,heat,heatOff,,Home,74,68,68.3,58,33.5,0,0,0,0,,68.3,58,0,65.1,0
2018-12-03,18:05:00,heat,heatOff,,Home,74,68,68.2,58,33.5,0,0,0,0,,68.2,58,0,65.1,0
2018-12-03,18:10:00,heat,heatOff,,Home,74,68,68.1,58,33.5,0,0,0,0,,68.1,58,0,65.1,0
2018-12-03,18:15:00,heat,heatOff,,Home,74,68,68,58,33.5,0,0,0,0,,68,58,0,65.1,0
2018-12-03,18:20:00,heat,heatOff,,Home,74,68,67.9,58,33.5,0,0,0,0,,67.9,58,0,64.9,0
2018-12-03,18:25:00,heat,heatOff,,Home,74,68,67.9,58,33.5,0,0,0,0,,67.9,58,0,64.9,0
2018-12-03,18:30:00,heat,heatOff,,Home,74,68,67.8,58,33.5,0,0,0,0,,67.8,58,0,64.7,0
2018-12-03,18:35:00,heat,heatOff,,Home,74,68,67.7,58,33.5,0,0,0,0,,67.7,58,0,64.7,0
2018-12-03,18:40:00,heat,heatOff,,Home,74,68,67.6,58,33.5,0,0,0,0,,67.6,58,0,64.6,0
2018-12-03,18:45:00,heat,heatOff,,Home,74,68,67.5,58,33.5,0,0,75,75,,67.5,58,0,64.5,0
2018-12-03,18:50:00,heat,heatStage1On,,Home,74,68,67.1,57,33.5,0,0,300,300,,67.1,57,0,64.5,0
2018-12-03,18:55:00,heat,heatStage1On,,Home,74,68,66.2,58,33.5,0,0,300,300,,66.2,58,0,65.2,0
2018-12-03,19:00:00,heat,heatStage1On,,Home,74,68,66,59,33.6,0,0,300,300,,65.9,59,0,67.2,0
2018-12-03,19:05:00,,,,,,,,,33.6,0,,,,,,,,,
2018-12-03,19:10:00,,,,,,,,,33.6,0,,,,,,,,,
2018-12-03,19:15:00,,,,,,,,,33.6,0,,,,,,,,,
2018-12-03,19:20:00,,,,,,,,,33.6,0,,,,,,,,,
2018-12-03,19:25:00,heat,heatStage1On,,Home,72.7,68.6,69.1,57,33.6,0,0,300,300,,66.8,57,1,72.1,1
2018-12-03,19:30:00,heat,heatOff,,Sleep,72,69,69.4,58,33.2,0,0,0,45,,66.8,58,0,72.1,1
2018-12-03,19:35:00,heat,heatOff,,Sleep,72,69,69.7,57,33.2,0,0,0,0,,67.2,57,0,72.3,1
2018-12-03,19:40:00,heat,heatOff,,Sleep,72,69,69.4,57,33.2,0,0,0,0,,67.7,57,1,71.2,1
2018-12-03,19:45:00,heat,heatOff,,Sleep,72,69,69.1,57,33.2,0,0,0,0,,68.1,57,0,70.1,1
2018-12-03,19:50:00,heat,heatOff,,Sleep,72,69,68.9,57,33.2,0,0,0,0,,68.5,57,0,69.3,0
2018-12-03,19:55:00,heat,heatOff,,Sleep,72,69,68.8,57,33.2,0,0,0,0,,68.8,57,1,68.8,0
2018-12-03,20:00:00,heat,heatOff,,Sleep,72,69,68.7,57,33,0,0,0,0,,69,57,1,68.4,0
2018-12-03,20:05:00,heat,heatOff,,Sleep,72,69,68.6,57,33,0,0,0,0,,69.2,57,1,68,0
2018-12-03,20:10:00,heat,heatOff,,Sleep,72,69,68.7,57,33,0,0,0,0,,69.5,57,0,67.9,0
2018-12-03,20:15:00,heat,heatOff,,Sleep,72,69,68.5,58,33,0,0,45,45,,69.6,58,1,67.5,0
2018-12-03,20:20:00,heat,heatStage1On,,Sleep,72,69,68.4,58,33,0,0,300,300,,69.5,58,1,67.4,0
2018-12-03,20:25:00,heat,heatStage1On,,Sleep,72,69,68.4,59,33,0,0,225,270,,69,59,1,67.9,0
2018-12-03,20:30:00,heat,heatOff,,Sleep,72,69,69.2,61,32.6,0,0,0,0,,68.9,61,0,69.7,0
2018-12-03,20:35:00,heat,heatOff,,Sleep,72,69,69.7,60,32.6,0,0,0,0,,69.1,60,1,70.4,0
2018-12-03,20:40:00,heat,heatOff,,Sleep,72,69,69.5,60,32.6,0,0,0,0,,69.4,60,0,69.6,0
2018-12-03,20:45:00,heat,heatOff,,Sleep,72,69,69.3,60,32.6,0,0,0,0,,69.8,60,0,68.8,0
2018-12-03,20:50:00,heat,heatOff,,Sleep,72,69,69.2,61,32.6,0,0,0,0,,70.2,61,1,68.3,0
2018-12-03,20:55:00,heat,heatOff,,Sleep,72,69,69.2,62,32.6,0,0,0,0,,70.5,62,0,67.9,0
2018-12-03,21:00:00,heat,heatOff,,Sleep,72,69,69.2,62,32,0,0,0,0,,70.7,62,1,67.7,0
2018-12-03,21:05:00,heat,heatOff,,Sleep,72,69,69.1,63,32,0,0,0,0,,70.9,63,0,67.4,0
2018-12-03,21:10:00,heat,heatOff,,Sleep,72,69,69.1,63,32,0,0,0,0,,71.1,63,0,67.2,0
2018-12-03,21:15:00,heat,heatOff,,Sleep,72,69,69.1,62,32,0,0,0,0,,71.2,62,1,67,0
2018-12-03,21:20:00,heat,heatOff,,Sleep,72,69,69,60,32,0,0,0,0,,71.1,60,1,66.9,0
2018-12-03,21:25:00,heat,heatOff,,Sleep,72,69,68.8,61,32,0,0,0,0,,70.9,61,0,66.8,0
2018-12-03,21:30:00,heat,heatOff,,Sleep,72,69,68.7,60,31.6,0,0,0,0,,70.9,60,0,66.6,0
2018-12-03,21:35:00,heat,heatOff,,Sleep,72,69,68.5,60,31.6,0,0,150,150,,70.8,60,1,66.4,0
2018-12-03,21:40:00,,,,,,,,,31.6,0,,,,,,,,,
2018-12-03,21:45:00,,,,,,,,,31.6,0,,,,,,,,,
2018-12-03,21:50:00,heat,heatOff,,Sleep,72,69,69.4,60,31.6,0,0,0,0,,69.7,60,0,69.4,0
